# Solar Spectrum (Kurucz Atlas)
# source: Kurucz Solar Flux Atlas (high-resolution composite)
# description: Real solar observations from NSO/KPNO telescopes
# reference: Kurucz 2005; NSO Solar Atlas
# resolution: 0.05 nm (R~10000)
# object: Sun
# spectral_type: G2V
# temperature: 5777 K
# observation: Disk-integrated solar flux
# instruments: Multiple ground-based telescopes
# features: Real Fraunhofer lines: H, Ca, Fe, Mg, Na, Ti
# data_points: 8000
#
Wavelength(nm),Flux(normalized)
493.614,9.922394e-01
493.664,9.936588e-01
493.714,9.914389e-01
493.764,9.914501e-01
493.814,9.949660e-01
493.864,9.913409e-01
493.914,9.949557e-01
493.964,9.945583e-01
494.014,9.902165e-01
494.064,9.923067e-01
494.114,9.960330e-01
494.164,9.917165e-01
494.214,9.927497e-01
494.264,9.945968e-01
494.314,9.952410e-01
494.364,9.931895e-01
494.414,9.925068e-01
494.464,9.965255e-01
494.514,9.971585e-01
494.564,9.956513e-01
494.614,9.938782e-01
494.664,9.921042e-01
494.714,9.920613e-01
494.764,9.947502e-01
494.814,9.945421e-01
494.864,9.964934e-01
494.914,9.949960e-01
494.964,9.907091e-01
495.014,9.957771e-01
495.064,9.916893e-01
495.114,9.928910e-01
495.164,9.941259e-01
495.214,9.975597e-01
495.264,9.997258e-01
495.314,9.946845e-01
495.364,9.930182e-01
495.414,9.942997e-01
495.464,9.947742e-01
495.514,9.919715e-01
495.564,9.947367e-01
495.614,9.799275e-01
495.664,9.140309e-01
495.714,7.435069e-01
495.764,5.504577e-01
495.814,7.724613e-01
495.864,9.271912e-01
495.914,9.817511e-01
495.964,9.894377e-01
496.015,9.936179e-01
496.065,9.946698e-01
496.115,9.942561e-01
496.165,9.968220e-01
496.215,9.935875e-01
496.265,9.950037e-01
496.315,9.915627e-01
496.365,9.930083e-01
496.415,9.951966e-01
496.465,9.955319e-01
496.515,9.932850e-01
496.565,9.937485e-01
496.615,9.908922e-01
496.665,9.932162e-01
496.715,9.957105e-01
496.765,9.950971e-01
496.815,9.949609e-01
496.865,9.940756e-01
496.915,9.940008e-01
496.965,9.926835e-01
497.015,9.953943e-01
497.065,9.948502e-01
497.115,9.949993e-01
497.165,9.929828e-01
497.215,9.897546e-01
497.265,9.962236e-01
497.315,9.930969e-01
497.365,9.923398e-01
497.415,9.954399e-01
497.465,9.932876e-01
497.515,9.961799e-01
497.565,9.953047e-01
497.615,9.954423e-01
497.665,9.913726e-01
497.715,9.965030e-01
497.765,9.946177e-01
497.815,9.933688e-01
497.865,9.943927e-01
497.915,9.905805e-01
497.965,9.949290e-01
498.015,9.920741e-01
498.065,9.914355e-01
498.115,9.911022e-01
498.165,9.963454e-01
498.215,9.928859e-01
498.265,9.971904e-01
498.315,9.930793e-01
498.365,9.907536e-01
498.415,9.919319e-01
498.465,9.966127e-01
498.515,9.938490e-01
498.565,9.930722e-01
498.615,9.944838e-01
498.665,9.951666e-01
498.715,9.963939e-01
498.765,9.970553e-01
498.815,9.934629e-01
498.865,9.915446e-01
498.915,9.933620e-01
498.965,9.947046e-01
499.015,9.922735e-01
499.065,9.922894e-01
499.115,9.948788e-01
499.165,9.941011e-01
499.215,9.942656e-01
499.265,9.926947e-01
499.315,9.937472e-01
499.365,9.923700e-01
499.415,9.959801e-01
499.465,9.962708e-01
499.515,9.905435e-01
499.565,9.923684e-01
499.615,9.912430e-01
499.665,9.929283e-01
499.715,9.940569e-01
499.765,9.913422e-01
499.815,9.923935e-01
499.865,9.922321e-01
499.915,9.946423e-01
499.965,9.943697e-01
500.015,9.927983e-01
500.065,9.945867e-01
500.115,9.931496e-01
500.165,9.936979e-01
500.215,9.975671e-01
500.265,9.969064e-01
500.315,9.916580e-01
500.365,9.958934e-01
500.415,9.958581e-01
500.465,9.919625e-01
500.515,9.958750e-01
500.565,9.973061e-01
500.615,9.920167e-01
500.665,9.924254e-01
500.715,9.962743e-01
500.765,9.947914e-01
500.815,9.953489e-01
500.865,9.949303e-01
500.915,9.950305e-01
500.965,9.916165e-01
501.015,9.963374e-01
501.065,9.965810e-01
501.115,9.937995e-01
501.165,9.941695e-01
501.215,9.912117e-01
501.265,9.952791e-01
501.315,9.953942e-01
501.365,9.941332e-01
501.415,9.964927e-01
501.465,9.935925e-01
501.515,9.953795e-01
501.565,9.922290e-01
501.615,9.942096e-01
501.665,9.939095e-01
501.715,9.947039e-01
501.765,9.935206e-01
501.815,9.939935e-01
501.865,9.958970e-01
501.915,9.933853e-01
501.965,9.910584e-01
502.015,9.977313e-01
502.065,9.969984e-01
502.115,9.916808e-01
502.165,9.956209e-01
502.215,9.932481e-01
502.265,9.947710e-01
502.315,9.948308e-01
502.365,9.937781e-01
502.415,9.926842e-01
502.465,9.928678e-01
502.515,9.924173e-01
502.565,9.925831e-01
502.615,9.941014e-01
502.665,9.928094e-01
502.715,9.955864e-01
502.765,9.971847e-01
502.815,9.930710e-01
502.865,9.946972e-01
502.915,9.952112e-01
502.965,9.951523e-01
503.015,9.943605e-01
503.065,9.956815e-01
503.115,9.951583e-01
503.165,9.917325e-01
503.215,9.959149e-01
503.265,9.959433e-01
503.315,9.926526e-01
503.365,9.942354e-01
503.415,9.955066e-01
503.465,9.937174e-01
503.515,9.962495e-01
503.565,9.987945e-01
503.615,9.925050e-01
503.665,9.912872e-01
503.715,9.945905e-01
503.765,9.953574e-01
503.815,9.933733e-01
503.865,9.965831e-01
503.915,9.908124e-01
503.965,9.944143e-01
504.016,9.894857e-01
504.066,9.694982e-01
504.116,8.530692e-01
504.166,6.351713e-01
504.216,7.842577e-01
504.266,9.423113e-01
504.316,9.865574e-01
504.366,9.926098e-01
504.416,9.933900e-01
504.466,9.897891e-01
504.516,9.937319e-01
504.566,9.924874e-01
504.616,9.929446e-01
504.666,9.968412e-01
504.716,9.915068e-01
504.766,9.956460e-01
504.816,9.934930e-01
504.866,9.935053e-01
504.916,9.956434e-01
504.966,9.947561e-01
505.016,9.952205e-01
505.066,9.960154e-01
505.116,9.934350e-01
505.166,9.928786e-01
505.216,9.919398e-01
505.266,9.924569e-01
505.316,9.999615e-01
505.366,9.965724e-01
505.416,9.914108e-01
505.466,9.914665e-01
505.516,9.950524e-01
505.566,9.951807e-01
505.616,9.951819e-01
505.666,9.935815e-01
505.716,9.938366e-01
505.766,9.947353e-01
505.816,9.942515e-01
505.866,9.896655e-01
505.916,9.936179e-01
505.966,9.923789e-01
506.016,9.944167e-01
506.066,1.000000e+00
506.116,9.947920e-01
506.166,9.934345e-01
506.216,9.958868e-01
506.266,9.950100e-01
506.316,9.948817e-01
506.366,9.952490e-01
506.416,9.981270e-01
506.466,9.917861e-01
506.516,9.949718e-01
506.566,9.921842e-01
506.616,9.951260e-01
506.666,9.921908e-01
506.716,9.931830e-01
506.766,9.934216e-01
506.816,9.959436e-01
506.866,9.958249e-01
506.916,9.915178e-01
506.966,9.940987e-01
507.016,9.925741e-01
507.066,9.914780e-01
507.116,9.935435e-01
507.166,9.933566e-01
507.216,9.987890e-01
507.266,9.948204e-01
507.316,9.912160e-01
507.366,9.928266e-01
507.416,9.959744e-01
507.466,9.980903e-01
507.516,9.907806e-01
507.566,9.901909e-01
507.616,9.976416e-01
507.666,9.946914e-01
507.716,9.921853e-01
507.766,9.949684e-01
507.816,9.886606e-01
507.866,9.939010e-01
507.916,9.945401e-01
507.966,9.957198e-01
508.016,9.918614e-01
508.066,9.940411e-01
508.116,9.920253e-01
508.166,9.943664e-01
508.216,9.920730e-01
508.266,9.930354e-01
508.316,9.918610e-01
508.366,9.951284e-01
508.416,9.955341e-01
508.466,9.933551e-01
508.516,9.938911e-01
508.566,9.909294e-01
508.616,9.932066e-01
508.666,9.936959e-01
508.716,9.989981e-01
508.766,9.915724e-01
508.816,9.966859e-01
508.866,9.957504e-01
508.916,9.943201e-01
508.966,9.972508e-01
509.016,9.944882e-01
509.066,9.945152e-01
509.116,9.936292e-01
509.166,9.961595e-01
509.216,9.958998e-01
509.266,9.924701e-01
509.316,9.910845e-01
509.366,9.932958e-01
509.416,9.921020e-01
509.466,9.935584e-01
509.516,9.961366e-01
509.566,9.927611e-01
509.616,9.935774e-01
509.666,9.937703e-01
509.716,9.953335e-01
509.766,9.891747e-01
509.816,9.924266e-01
509.866,9.940444e-01
509.916,9.960017e-01
509.966,9.926316e-01
510.016,9.898722e-01
510.066,9.948249e-01
510.116,9.923229e-01
510.166,9.912134e-01
510.216,9.923288e-01
510.266,9.931947e-01
510.316,9.923516e-01
510.366,9.891625e-01
510.416,9.953195e-01
510.466,9.960619e-01
510.516,9.948150e-01
510.566,9.912514e-01
510.616,9.931032e-01
510.666,9.934822e-01
510.716,9.946764e-01
510.766,9.948061e-01
510.816,9.920107e-01
510.866,9.936238e-01
510.916,9.943607e-01
510.966,9.963360e-01
511.016,9.948344e-01
511.066,9.949935e-01
511.116,9.935834e-01
511.166,9.962102e-01
511.216,9.942130e-01
511.266,9.916791e-01
511.316,9.961689e-01
511.366,9.947582e-01
511.416,9.924822e-01
511.466,9.924006e-01
511.516,9.939331e-01
511.566,9.942547e-01
511.616,9.937171e-01
511.666,9.939341e-01
511.716,9.966833e-01
511.766,9.954253e-01
511.816,9.936657e-01
511.866,9.951473e-01
511.916,9.912165e-01
511.966,9.940483e-01
512.017,9.968422e-01
512.067,9.928050e-01
512.117,9.915444e-01
512.167,9.919229e-01
512.217,9.910437e-01
512.267,9.916392e-01
512.317,9.924519e-01
512.367,9.903857e-01
512.417,9.931985e-01
512.467,9.949493e-01
512.517,9.913436e-01
512.567,9.961540e-01
512.617,9.941403e-01
512.667,9.951621e-01
512.717,9.917979e-01
512.767,9.947911e-01
512.817,9.909143e-01
512.867,9.948404e-01
512.917,9.934027e-01
512.967,9.941492e-01
513.017,9.907046e-01
513.067,9.912507e-01
513.117,9.942033e-01
513.167,9.911225e-01
513.217,9.939145e-01
513.267,9.902682e-01
513.317,9.946562e-01
513.367,9.905126e-01
513.417,9.940455e-01
513.467,9.941794e-01
513.517,9.915415e-01
513.567,9.940691e-01
513.617,9.934186e-01
513.667,9.918193e-01
513.717,9.908745e-01
513.767,9.889677e-01
513.817,9.935469e-01
513.867,9.897330e-01
513.917,9.930170e-01
513.967,9.922919e-01
514.017,9.941507e-01
514.067,9.921896e-01
514.117,9.921222e-01
514.167,9.942163e-01
514.217,9.934151e-01
514.267,9.933641e-01
514.317,9.936545e-01
514.367,9.896603e-01
514.417,9.941977e-01
514.467,9.938970e-01
514.517,9.906482e-01
514.567,9.921676e-01
514.617,9.925594e-01
514.667,9.923554e-01
514.717,9.932700e-01
514.767,9.954332e-01
514.817,9.947233e-01
514.867,9.899548e-01
514.917,9.937781e-01
514.967,9.951643e-01
515.017,9.932768e-01
515.067,9.946568e-01
515.117,9.964672e-01
515.167,9.944860e-01
515.217,9.929294e-01
515.267,9.944887e-01
515.317,9.926809e-01
515.367,9.924188e-01
515.417,9.916510e-01
515.467,9.954272e-01
515.517,9.906746e-01
515.567,9.953129e-01
515.617,9.932350e-01
515.667,9.894353e-01
515.717,9.929082e-01
515.767,9.879751e-01
515.817,9.933432e-01
515.867,9.938140e-01
515.917,9.908324e-01
515.967,9.921961e-01
516.017,9.957622e-01
516.067,9.908059e-01
516.117,9.896176e-01
516.167,9.945454e-01
516.217,9.953601e-01
516.267,9.912980e-01
516.317,9.930592e-01
516.367,9.933844e-01
516.417,9.887573e-01
516.467,9.881572e-01
516.517,9.863770e-01
516.567,9.601635e-01
516.617,8.628683e-01
516.667,6.651086e-01
516.717,4.023572e-01
516.767,5.049319e-01
516.817,7.465836e-01
516.867,9.077624e-01
516.917,9.734770e-01
516.967,9.867850e-01
517.017,9.871166e-01
517.067,9.798485e-01
517.117,9.401306e-01
517.167,8.202292e-01
517.217,5.999285e-01
517.267,3.488224e-01
517.317,5.748409e-01
517.367,7.972662e-01
517.417,9.327229e-01
517.467,9.774189e-01
517.517,9.910915e-01
517.567,9.925153e-01
517.617,9.890356e-01
517.667,9.899596e-01
517.717,9.902894e-01
517.767,9.896347e-01
517.817,9.909431e-01
517.867,9.890203e-01
517.917,9.881821e-01
517.967,9.914693e-01
518.017,9.911707e-01
518.067,9.877422e-01
518.117,9.890656e-01
518.167,9.746700e-01
518.217,9.249333e-01
518.267,7.834816e-01
518.317,5.516782e-01
518.367,3.605446e-01
518.417,6.243979e-01
518.467,8.345275e-01
518.517,9.463481e-01
518.567,9.799322e-01
518.617,9.879477e-01
518.667,9.865586e-01
518.717,9.891502e-01
518.767,9.898622e-01
518.817,9.901253e-01
518.867,9.902999e-01
518.917,9.907615e-01
518.967,9.919119e-01
519.017,9.927531e-01
519.067,9.897755e-01
519.117,9.887113e-01
519.167,9.890552e-01
519.217,9.901730e-01
519.267,9.904541e-01
519.317,9.896341e-01
519.367,9.885965e-01
519.417,9.902643e-01
519.467,9.915284e-01
519.517,9.923467e-01
519.567,9.900589e-01
519.617,9.903405e-01
519.667,9.893163e-01
519.717,9.910840e-01
519.767,9.894566e-01
519.817,9.922658e-01
519.867,9.875802e-01
519.917,9.903973e-01
519.967,9.916964e-01
520.018,9.914527e-01
520.068,9.964147e-01
520.118,9.917579e-01
520.168,9.890620e-01
520.218,9.908501e-01
520.268,9.875055e-01
520.318,9.908529e-01
520.368,9.893478e-01
520.418,9.927991e-01
520.468,9.898814e-01
520.518,9.907246e-01
520.568,9.896816e-01
520.618,9.943724e-01
520.668,9.902744e-01
520.718,9.945274e-01
520.768,9.924935e-01
520.818,9.918195e-01
520.868,9.915789e-01
520.918,9.916123e-01
520.968,9.869956e-01
521.018,9.902462e-01
521.068,9.924568e-01
521.118,9.906681e-01
521.168,9.879633e-01
521.218,9.906263e-01
521.268,9.940889e-01
521.318,9.931649e-01
521.368,9.905531e-01
521.418,9.925424e-01
521.468,9.899121e-01
521.518,9.872430e-01
521.568,9.887673e-01
521.618,9.936748e-01
521.668,9.900146e-01
521.718,9.900534e-01
521.768,9.899190e-01
521.818,9.942613e-01
521.868,9.936852e-01
521.918,9.948328e-01
521.968,9.900941e-01
522.018,9.909635e-01
522.068,9.873395e-01
522.118,9.932296e-01
522.168,9.879464e-01
522.218,9.906344e-01
522.268,9.879653e-01
522.318,9.888857e-01
522.368,9.882760e-01
522.418,9.885581e-01
522.468,9.884203e-01
522.518,9.878329e-01
522.568,9.866682e-01
522.618,9.458214e-01
522.668,8.029762e-01
522.718,5.958188e-01
522.768,8.084843e-01
522.818,9.491113e-01
522.868,9.848022e-01
522.918,9.911369e-01
522.968,9.897002e-01
523.018,9.884977e-01
523.068,9.906401e-01
523.118,9.875806e-01
523.168,9.911606e-01
523.218,9.906506e-01
523.268,9.892495e-01
523.318,9.882072e-01
523.368,9.881144e-01
523.418,9.909265e-01
523.468,9.922954e-01
523.518,9.885927e-01
523.568,9.907519e-01
523.618,9.857013e-01
523.668,9.886628e-01
523.718,9.897448e-01
523.768,9.879909e-01
523.818,9.879224e-01
523.868,9.884384e-01
523.918,9.903222e-01
523.968,9.893560e-01
524.018,9.852791e-01
524.068,9.854941e-01
524.118,9.884726e-01
524.168,9.905614e-01
524.218,9.841988e-01
524.268,9.886290e-01
524.318,9.885575e-01
524.368,9.923276e-01
524.418,9.887984e-01
524.468,9.902987e-01
524.518,9.898005e-01
524.568,9.852845e-01
524.618,9.910009e-01
524.668,9.898866e-01
524.718,9.904455e-01
524.768,9.971884e-01
524.818,9.852740e-01
524.868,9.927896e-01
524.918,9.887868e-01
524.968,9.899025e-01
525.018,9.892222e-01
525.068,9.884508e-01
525.118,9.881405e-01
525.168,9.898973e-01
525.218,9.862209e-01
525.268,9.906843e-01
525.318,9.883525e-01
525.368,9.869163e-01
525.418,9.882374e-01
525.468,9.915897e-01
525.518,9.880185e-01
525.568,9.897606e-01
525.618,9.875791e-01
525.668,9.904968e-01
525.718,9.903253e-01
525.768,9.925964e-01
525.818,9.885624e-01
525.868,9.902002e-01
525.918,9.890382e-01
525.968,9.913715e-01
526.018,9.873494e-01
526.068,9.902033e-01
526.118,9.883008e-01
526.168,9.885100e-01
526.218,9.887638e-01
526.268,9.890194e-01
526.318,9.882196e-01
526.368,9.887898e-01
526.418,9.913833e-01
526.468,9.900858e-01
526.518,9.896945e-01
526.568,9.868624e-01
526.618,9.857063e-01
526.668,9.889030e-01
526.718,9.879766e-01
526.768,9.863509e-01
526.818,9.615682e-01
526.868,8.616651e-01
526.918,6.290162e-01
526.968,4.481980e-01
527.018,4.636639e-01
527.068,5.939297e-01
527.118,8.409216e-01
527.168,9.558468e-01
527.218,9.829918e-01
527.268,9.835981e-01
527.318,9.868356e-01
527.368,9.811896e-01
527.418,9.869961e-01
527.468,9.843248e-01
527.518,9.900507e-01
527.568,9.892904e-01
527.618,9.887372e-01
527.668,9.908628e-01
527.718,9.860122e-01
527.768,9.913590e-01
527.818,9.897604e-01
527.868,9.874573e-01
527.918,9.901701e-01
527.968,9.857383e-01
528.019,9.862900e-01
528.069,9.867091e-01
528.119,9.868569e-01
528.169,9.858033e-01
528.219,9.902947e-01
528.269,9.873529e-01
528.319,9.885459e-01
528.369,9.867069e-01
528.419,9.842203e-01
528.469,9.883334e-01
528.519,9.840043e-01
528.569,9.876282e-01
528.619,9.850419e-01
528.669,9.916515e-01
528.719,9.895065e-01
528.769,9.878951e-01
528.819,9.901622e-01
528.869,9.859738e-01
528.919,9.886982e-01
528.969,9.879984e-01
529.019,9.881040e-01
529.069,9.900741e-01
529.119,9.889862e-01
529.169,9.880880e-01
529.219,9.842274e-01
529.269,9.855777e-01
529.319,9.872091e-01
529.369,9.876135e-01
529.419,9.851747e-01
529.469,9.921465e-01
529.519,9.903557e-01
529.569,9.885274e-01
529.619,9.874577e-01
529.669,9.868733e-01
529.719,9.853896e-01
529.769,9.873989e-01
529.819,9.877314e-01
529.869,9.847473e-01
529.919,9.878353e-01
529.969,9.868453e-01
530.019,9.833615e-01
530.069,9.854056e-01
530.119,9.862637e-01
530.169,9.907827e-01
530.219,9.881307e-01
530.269,9.843715e-01
530.319,9.879428e-01
530.369,9.839047e-01
530.419,9.890715e-01
530.469,9.859798e-01
530.519,9.867001e-01
530.569,9.894768e-01
530.619,9.842946e-01
530.669,9.840524e-01
530.719,9.856327e-01
530.769,9.888083e-01
530.819,9.837350e-01
530.869,9.811185e-01
530.919,9.857912e-01
530.969,9.877440e-01
531.019,9.889971e-01
531.069,9.856880e-01
531.119,9.857630e-01
531.169,9.888241e-01
531.219,9.828304e-01
531.269,9.857246e-01
531.319,9.868379e-01
531.369,9.873189e-01
531.419,9.853966e-01
531.469,9.864391e-01
531.519,9.814301e-01
531.569,9.850065e-01
531.619,9.871640e-01
531.669,9.842941e-01
531.719,9.863074e-01
531.769,9.870281e-01
531.819,9.854218e-01
531.869,9.863772e-01
531.919,9.840764e-01
531.969,9.854869e-01
532.019,9.869949e-01
532.069,9.859633e-01
532.119,9.842991e-01
532.169,9.855836e-01
532.219,9.859020e-01
532.269,9.760674e-01
532.319,9.403521e-01
532.369,7.743247e-01
532.419,5.431407e-01
532.469,7.861198e-01
532.519,9.391876e-01
532.569,9.790168e-01
532.619,9.837667e-01
532.669,9.833567e-01
532.719,9.885740e-01
532.769,9.836111e-01
532.819,9.842892e-01
532.869,9.858368e-01
532.919,9.830930e-01
532.969,9.846967e-01
533.019,9.861068e-01
533.069,9.848227e-01
533.119,9.852874e-01
533.169,9.844172e-01
533.219,9.824618e-01
533.269,9.860644e-01
533.319,9.888715e-01
533.369,9.854300e-01
533.419,9.858174e-01
533.469,9.867175e-01
533.519,9.828290e-01
533.569,9.886628e-01
533.619,9.856834e-01
533.669,9.884767e-01
533.719,9.837927e-01
533.769,9.887951e-01
533.819,9.867154e-01
533.869,9.862528e-01
533.919,9.855990e-01
533.969,9.846229e-01
534.019,9.874522e-01
534.069,9.853376e-01
534.119,9.811599e-01
534.169,9.828081e-01
534.219,9.846166e-01
534.269,9.855670e-01
534.319,9.848183e-01
534.369,9.873043e-01
534.419,9.810332e-01
534.469,9.851323e-01
534.519,9.812417e-01
534.569,9.862917e-01
534.619,9.845821e-01
534.669,9.855673e-01
534.719,9.830121e-01
534.769,9.872057e-01
534.819,9.867098e-01
534.869,9.857797e-01
534.919,9.843477e-01
534.969,9.857166e-01
535.019,9.831548e-01
535.069,9.862032e-01
535.119,9.877381e-01
535.169,9.865698e-01
535.219,9.829968e-01
535.269,9.851162e-01
535.319,9.818299e-01
535.369,9.854737e-01
535.419,9.852047e-01
535.469,9.806074e-01
535.519,9.819717e-01
535.569,9.836716e-01
535.619,9.836068e-01
535.669,9.817880e-01
535.719,9.849037e-01
535.769,9.846022e-01
535.819,9.836936e-01
535.869,9.825567e-01
535.919,9.860759e-01
535.969,9.872369e-01
536.020,9.829941e-01
536.070,9.827068e-01
536.120,9.848428e-01
536.170,9.831354e-01
536.220,9.835279e-01
536.270,9.852180e-01
536.320,9.799647e-01
536.370,9.862707e-01
536.420,9.837726e-01
536.470,9.827683e-01
536.520,9.833445e-01
536.570,9.833806e-01
536.620,9.799731e-01
536.670,9.862256e-01
536.720,9.832512e-01
536.770,9.838887e-01
536.820,9.846759e-01
536.870,9.804790e-01
536.920,9.828031e-01
536.970,9.782864e-01
537.020,9.561705e-01
537.070,8.444464e-01
537.120,6.377534e-01
537.170,5.921410e-01
537.220,8.179185e-01
537.270,9.448205e-01
537.320,9.756472e-01
537.370,9.800172e-01
537.420,9.818796e-01
537.470,9.806253e-01
537.520,9.842099e-01
537.570,9.819320e-01
537.620,9.770069e-01
537.670,9.820213e-01
537.720,9.807374e-01
537.770,9.795814e-01
537.820,9.803563e-01
537.870,9.829982e-01
537.920,9.853847e-01
537.970,9.833753e-01
538.020,9.815515e-01
538.070,9.836212e-01
538.120,9.818027e-01
538.170,9.813184e-01
538.220,9.803921e-01
538.270,9.791943e-01
538.320,9.818463e-01
538.370,9.828980e-01
538.420,9.823718e-01
538.470,9.817180e-01
538.520,9.806503e-01
538.570,9.836768e-01
538.620,9.798661e-01
538.670,9.839512e-01
538.720,9.804293e-01
538.770,9.808918e-01
538.820,9.794600e-01
538.870,9.813280e-01
538.920,9.842003e-01
538.970,9.832682e-01
539.020,9.841482e-01
539.070,9.832226e-01
539.120,9.799995e-01
539.170,9.814882e-01
539.220,9.805759e-01
539.270,9.846921e-01
539.320,9.796982e-01
539.370,9.837741e-01
539.420,9.837426e-01
539.470,9.855520e-01
539.520,9.811240e-01
539.570,9.832972e-01
539.620,9.863486e-01
539.670,9.806248e-01
539.720,9.787929e-01
539.770,9.780851e-01
539.820,9.831454e-01
539.870,9.780179e-01
539.920,9.809536e-01
539.970,9.825124e-01
540.020,9.819865e-01
540.070,9.824273e-01
540.120,9.819975e-01
540.170,9.840405e-01
540.220,9.796296e-01
540.270,9.801389e-01
540.320,9.799200e-01
540.370,9.830349e-01
540.420,9.831413e-01
540.470,9.822283e-01
540.520,9.836340e-01
540.570,9.789678e-01
540.620,9.845201e-01
540.670,9.842059e-01
540.720,9.826285e-01
540.770,9.846497e-01
540.820,9.778707e-01
540.870,9.800605e-01
540.920,9.796149e-01
540.970,9.824413e-01
541.020,9.789333e-01
541.070,9.824477e-01
541.120,9.836182e-01
541.170,9.822610e-01
541.220,9.814214e-01
541.270,9.788945e-01
541.320,9.791387e-01
541.370,9.832184e-01
541.420,9.822632e-01
541.470,9.806253e-01
541.520,9.798492e-01
541.570,9.766627e-01
541.620,9.785026e-01
541.670,9.843181e-01
541.720,9.780250e-01
541.770,9.808741e-01
541.820,9.824444e-01
541.870,9.779742e-01
541.920,9.807630e-01
541.970,9.822055e-01
542.020,9.803564e-01
542.070,9.859207e-01
542.120,9.769904e-01
542.170,9.823017e-01
542.220,9.798514e-01
542.270,9.816668e-01
542.320,9.809816e-01
542.370,9.786416e-01
542.420,9.804889e-01
542.470,9.763590e-01
542.520,9.811420e-01
542.570,9.805018e-01
542.620,9.811251e-01
542.670,9.819007e-01
542.720,9.804983e-01
542.770,9.800152e-01
542.820,9.779407e-01
542.870,9.782069e-01
542.920,9.818530e-01
542.970,9.822541e-01
543.020,9.788664e-01
543.070,9.792840e-01
543.120,9.772327e-01
543.170,9.810184e-01
543.220,9.795054e-01
543.270,9.795511e-01
543.320,9.546119e-01
543.370,8.671965e-01
543.420,6.881452e-01
543.470,6.295525e-01
543.520,8.270123e-01
543.570,9.406805e-01
543.620,9.751584e-01
543.670,9.790536e-01
543.720,9.764732e-01
543.770,9.811702e-01
543.820,9.809501e-01
543.870,9.790057e-01
543.920,9.789466e-01
543.970,9.799010e-01
544.021,9.771400e-01
544.071,9.788861e-01
544.121,9.746066e-01
544.171,9.805235e-01
544.221,9.757345e-01
544.271,9.817147e-01
544.321,9.781035e-01
544.371,9.783114e-01
544.421,9.774716e-01
544.471,9.781098e-01
544.521,9.814223e-01
544.571,9.737481e-01
544.621,9.810872e-01
544.671,9.792196e-01
544.721,9.761655e-01
544.771,9.763924e-01
544.821,9.817461e-01
544.871,9.765837e-01
544.921,9.761452e-01
544.971,9.805954e-01
545.021,9.790000e-01
545.071,9.764698e-01
545.121,9.786960e-01
545.171,9.762324e-01
545.221,9.803598e-01
545.271,9.802493e-01
545.321,9.791803e-01
545.371,9.788135e-01
545.421,9.815176e-01
545.471,9.780381e-01
545.521,9.756932e-01
545.571,9.788502e-01
545.621,9.820171e-01
545.671,9.759184e-01
545.721,9.771620e-01
545.771,9.786491e-01
545.821,9.776950e-01
545.871,9.758452e-01
545.921,9.799255e-01
545.971,9.822338e-01
546.021,9.780462e-01
546.071,9.758605e-01
546.121,9.745650e-01
546.171,9.780632e-01
546.221,9.796822e-01
546.271,9.784183e-01
546.321,9.774498e-01
546.371,9.762677e-01
546.421,9.752497e-01
546.471,9.789814e-01
546.521,9.791008e-01
546.571,9.742584e-01
546.621,9.803518e-01
546.671,9.783313e-01
546.721,9.799095e-01
546.771,9.745161e-01
546.821,9.744346e-01
546.871,9.767773e-01
546.921,9.780155e-01
546.971,9.805077e-01
547.021,9.783418e-01
547.071,9.764526e-01
547.121,9.748859e-01
547.171,9.792588e-01
547.221,9.749354e-01
547.271,9.799658e-01
547.321,9.761933e-01
547.371,9.798203e-01
547.421,9.780037e-01
547.471,9.763741e-01
547.521,9.755914e-01
547.571,9.759042e-01
547.621,9.773708e-01
547.671,9.766490e-01
547.721,9.753027e-01
547.771,9.761030e-01
547.821,9.765439e-01
547.871,9.721976e-01
547.921,9.772130e-01
547.971,9.743692e-01
548.021,9.739942e-01
548.071,9.729155e-01
548.121,9.726714e-01
548.171,9.734913e-01
548.221,9.747170e-01
548.271,9.798779e-01
548.321,9.750020e-01
548.371,9.763391e-01
548.421,9.767375e-01
548.471,9.761752e-01
548.521,9.757317e-01
548.571,9.735135e-01
548.621,9.786415e-01
548.671,9.793001e-01
548.721,9.724530e-01
548.771,9.737017e-01
548.821,9.751174e-01
548.871,9.737446e-01
548.921,9.765772e-01
548.971,9.741323e-01
549.021,9.797405e-01
549.071,9.778023e-01
549.121,9.758574e-01
549.171,9.774093e-01
549.221,9.775262e-01
549.271,9.742319e-01
549.321,9.737029e-01
549.371,9.754104e-01
549.421,9.769015e-01
549.471,9.754550e-01
549.521,9.720711e-01
549.571,9.735439e-01
549.621,9.749281e-01
549.671,9.748876e-01
549.721,9.788444e-01
549.771,9.722581e-01
549.821,9.759092e-01
549.871,9.777895e-01
549.921,9.792773e-01
549.971,9.740229e-01
550.021,9.757319e-01
550.071,9.758471e-01
550.121,9.750800e-01
550.171,9.744687e-01
550.221,9.754737e-01
550.271,9.696505e-01
550.321,9.758781e-01
550.371,9.747569e-01
550.421,9.740397e-01
550.471,9.784247e-01
550.521,9.730826e-01
550.571,9.735746e-01
550.621,9.782031e-01
550.671,9.726631e-01
550.721,9.731747e-01
550.771,9.739222e-01
550.821,9.758088e-01
550.871,9.745377e-01
